time	count
215169.40	1.00
215173.31	0.00
215181.01	1.00
215192.20	0.00
215195.06	1.00
215195.72	0.00
215207.68	1.00
215214.82	0.00
215217.66	1.00
215218.34	0.00
215225.83	1.00
215231.93	0.00
215236.82	1.00
215239.34	0.00
215243.79	1.00
215248.86	0.00
215253.66	1.00
215263.24	0.00
215266.08	1.00
215266.55	0.00
215282.98	1.00
215291.44	0.00
215294.32	1.00
215294.85	0.00
215302.41	1.00
215308.07	0.00
215313.24	1.00
215315.55	0.00
215319.85	1.00
215324.80	0.00
215329.27	1.00
215338.17	0.00
215341.67	1.00
215345.38	0.00
215353.60	1.00
215360.80	0.00
215363.95	1.00
215364.53	0.00
215371.42	1.00
215377.36	0.00
215382.77	1.00
215385.33	0.00
215387.56	1.00
215392.15	0.00
215394.95	1.00
215404.21	0.00
215407.07	1.00
215407.59	0.00
215418.77	1.00
215425.67	0.00
215428.42	1.00
215429.21	0.00
215436.52	1.00
215442.27	0.00
215447.63	1.00
215450.24	0.00
215454.80	1.00
215459.10	0.00
215463.59	1.00
215470.45	0.00
215478.31	1.00
215479.17	0.00
215495.43	1.00
215519.90	0.00
215523.10	1.00
215523.77	0.00
215531.91	1.00
215538.44	0.00
215543.83	1.00
215546.75	0.00
215551.14	1.00
215556.70	0.00
215561.15	1.00
215570.81	0.00
215573.68	1.00
215574.29	0.00
215585.91	1.00
215591.25	0.00
215594.05	1.00
215595.67	0.00
215604.66	1.00
215610.22	0.00
215615.49	1.00
215617.86	0.00
215622.58	1.00
215627.39	0.00
215632.07	1.00
215641.39	0.00
215644.11	1.00
215644.61	0.00
215655.76	1.00
215662.97	0.00
215665.74	1.00
215666.44	0.00
215673.66	1.00
215679.62	0.00
215684.91	1.00
215687.57	0.00
215689.67	1.00
215694.84	0.00
215699.30	1.00
215712.78	0.00
215715.79	1.00
215716.39	0.00
215728.46	1.00
215735.81	0.00
215738.67	1.00
215739.30	0.00
215746.98	1.00
215753.12	0.00
215758.36	1.00
215761.80	0.00
215766.23	1.00
215770.80	0.00
215775.56	1.00
215782.59	0.00
215786.69	1.00
215790.40	0.00
215798.66	1.00
215805.92	0.00
215809.02	1.00
215825.18	0.00
215834.39	1.00
215840.66	0.00
215845.74	1.00
215848.22	0.00
215852.75	1.00
215857.26	0.00
215862.02	1.00
215871.25	0.00
215873.98	1.00
215874.53	0.00
215885.52	1.00
215892.55	0.00
215895.35	1.00
215896.14	0.00
215903.22	1.00
